review_id,review_score,translated_review,cleaned_text
eacf45c0e11c18925ff0b2be8cda950f,5,Everything arrived well packaged and in perfect condition,perfect condition
a63e00b234b176a1cf2be688e63fbd7d,5,"I highly recommend, delivery on time, great product!",highly recommend delivery time great product
2ffb043a9ad4de60249c89293864ac20,5,"meeting needs safe and firm great material, good footprint",meeting need safe firm great material good footprint
048baba3f11436d12b06dab572aafc21,1,Pessima The product arrived and spoiled alone,product spoil
578fcf3f7682b40525410b426451497f,4,Excellent product.,excellent product
f2bb45236d416837e657568acbd7adbb,3,I still have not received my product. When I receive I can recommend the store to everyone !!!!,receive product receive recommend store
7ebe24abed6945bcd01fe9b6c1dd0220,1,"I did not receive the product I did not receive the product and for this reason I have no opinion. Even if you received it, the delivery time is very long.",receive product receive product reason opinion receive delivery time long
f7cfefade6264b53989fec6ab55c4364,1,"I bought a product and they sent me a totally different one, they could have canceled the purchase since I didn't have the product, lack of consideration for the customer, I was disappointed",buy product send totally different purchase t product lack consideration customer disappointed
43677cd7853b65f362d29e4641ac5075,3,"Apparently fragile product, good presentation. On-time delivery.",apparently fragile product good presentation time delivery
1eeb684e309bbfdc520ac70286c2ac42,5,I recommend very well packaged products and delivered on time.,recommend time
4f3bc6e24657a382b33286bded4f8057,4,Everything is OK! It arrived earlier than expected and so far is working perfectly!,far work perfectly
259d7e24fdc165eca679122592e62d41,3,"I ordered two units, but received only one unit. I don't know if the products were shipped separately, but so far I haven't received one of the units.",order receive unit don t know ship separately far haven t receive
d7d53f841df29b980cc31927cd01e862,1,I don't buy more on this site,don t buy site
c865fc36c0efad831067d2de514b8184,3,I had to search the mail,search mail
81c9de806ad085621924f80cd2c65a1f,4,Store Rating Very fast delivery,store rating fast delivery
4eda8b34543c5343555f48c43edb0613,1,My product did not arrive,product arrive
8626eeb7efecabacbfdaa46325fd4517,5,Excellent quality and very beautiful product!,excellent quality beautiful product
b2d6e78d0a011a0c529dfa79dac49bca,1,It hasn't arrived today! The maximum deadline was the 28th. It was supposedly sent on the 11th.,t today maximum deadline th supposedly send th
060185173e28b4eefc7ccaa0286b96c3,3,"Good afternoon. Every time I buy products from lannister, and the post office is responsible for the entrance, it gives me a problem. I need the product, please forward me again, or return my money",good afternoon time buy post office responsible entrance problem need product forward return money
da3dd52bc21a6eba22325b1697d3cca6,1,I did not receive the product. Bad company do not recommend.,receive product bad company recommend
f9f8efebf982f6c6b55510ffb5299b2c,1,"After I received an envelope with a flyer and my product is not in an empty envelope. It is unfortunate for a store to do this, how many people must have taken a loss. Someone has to manifest.",receive envelope flyer product envelope unfortunate store people take loss manifest
7ad1876b54f1dca63ab3d97a6bd12935,5,SATISFIED WITH THE PURCHASE AND DELIVERY TIME.,satisfied purchase delivery time
35576134663fcb878800e48e47b213f3,5,"The purchase was delivered 18 days in advance, very good to buy through the lannister website",purchase day advance good buy
eef6687aa8600d8dc74773969b43b680,4,"Everything came just right There is a delay in the issuance of the invoice, other than that everything came right.",come right delay issuance invoice come right
f6315f6c7317d32cc5207abe736b9dde,4,Great product on time delivery,great product time delivery
9519e51b6a8a8e589eaca3ebf80d85aa,5,super recommend Td right as always,super recommend right
e9c908429373d001404bebddd26496cd,3,I thought it took longer than the other orders ...,think take long
16d80d8a57f806e6d91b14986b55a038,5,"It arrived super fast even before the deadline, thank you.",super fast deadline thank
9d73c0d7f87ade00448ca969207e10a0,5,Great recommend,great recommend
2d7b7f7166178203c5382be2e82de7fb,5,Good service I received information about the status of my order until receipt. It arrived on time and the product is what I specified.,good service receive information status order receipt time product
422c1afb7640cc680806495e97b042f1,5,Excellent product the store strictly met the deadline !!,excellent product store strictly meet deadline
6cf70f26fca86f5115330357d18d7905,5,Satisfied with the product. On-time delivery.,satisfied product time delivery
4b59ec1cdaf2239a40dee3d74301580b,1,Didn't the ordered product arrive? What do you hear? I await reply?,t order product arrive hear await reply
7eb528b3f5718e82b6fcf45eaa88e2f1,4,"Product arrived, but poorly packed, box almost open.",product poorly box open
d3474131097605ef05454db9eaa964eb,5,beautiful purse,beautiful purse
ba522a6a9983d09b38a5358c4d8ef3d6,1,"Product site is a product advertised was one and another arrived, in fact it has two types of product photo, I thought it was the first photo and, there was no product manual.",product site product fact product photo think photo product manual
a941716dd4e3153e9e74332e89224412,5,Great Great product and recommend,great great product recommend
df0713b5a0450a8719298242202909b7,3,"the chosen product was not delivered because it went out of line, in this case they sent another one in the place with the same quality. I think if you don't have the product it shouldn't be on the website available for purchase",choose product go line case send place quality think don t product t available purchase
98666dbb66d1ac138228e1f7880451a5,1,"I waited 5 days after the deadline for delivery of the product and so far nothing, If the product had been delivered I would recommend this store ...",day deadline delivery product far product recommend store
777349225b84971c3761d21f97a3c0d8,1,I still haven't received the product if I haven't found anyone at the address to deliver to the market on the left in horti fruti,haven t receive product haven t find address deliver market left
d03a2a4b0be0a95e444b9a1f8de029b9,5,"I bought it for a one year old kid, it's cute and his size.",buy year old s cute size
a6bf97c30662e0273f76fbbb0fc284bf,4,Beer,beer
957d130476b6ade12d4d1a2a0aa37023,1,I bought 2 pillows and received only 1.,buy receive
0b929352c3e66ed0a6e9cd1ba1b1b346,1, Pois a tela do encosto da cadeira estava rasgada.,da
92f42f3770ad2d6d438a8e7cb7176cdc,5,Excellent,excellent
163bb9a4789fdb1d36a5c502398ef30e,1,"I did not receive the merchandise, and they did not communicate to me and my merchandise is not yet found, nor did I get a response from the stark stores. I am disappointed. I am without my merchandise and I only spent money",receive merchandise communicate merchandise find response stark disappoint merchandise spend money
3eb8053e915c471c0c474bc66484215e,5,delivered before the deadline,deadline
b284fa648d33828d16192567cf35cbce,5,"VERY GOOD delivered to me in (02) days. everything perfect, the product and delivery very satisfied.",good day perfect product delivery satisfied
b855616ab29bea7445e8caee8ea06acd,3,"I had to get it from the post office, I paid the delivery fee and it was not delivered to my address",post office delivery fee address
abaebce8fcc7c88029de73e3bf741173,5,Grade A,grade
7dddee441c54a5093ef0327614c0db63,4,I recommend the store My order arrived as I ordered on time Thank you!,recommend store order order time thank
a8646fc151b038578cee1cdd77496e92,5,"Regarding the store, everything was as agreed. I can't evaluate yet. I'm happy with the store.",store agree t evaluate m happy store
295a7513de8ecb9a9b89e05f2f024aa9,1,I would never recommend my product. The deadline has not passed and the company is not satisfied.,recommend product deadline company satisfied
9f2c59c5c3bdfc1c6c8e6343fb4a7141,2,I liked It is small it should be a little bigger,small little big
4005cea25c1b15fed506a9fb11d918e1,4,delivery ahead of time and as per request,delivery ahead time request
41c7f1da36f96d9193c26f09ce5c7995,1,"GOOD MORNING, I DID NOT RECEIVE DHEA, ONLY RECYCLE, WHAT PROCEDURE DO I NEED TO DO? I NEED TO SOLVE THIS THANK YOU",good morning receive recycle procedure need need solve thank
a9a0f33f4aab1b9f30d024632a0c5dce,5,It arrived fast and the product has a great finish. Beautiful.,fast product great finish beautiful
3eaea9644a69d01dbf55c330a0359b18,4,met the deadline,meet deadline
c2785f1fe9b71158329babd477448a5e,5,Super fast delivery,super fast delivery
b6ed3818ee5042f8f5506c00cee057b0,4,Met expectations.,met
ee504b447363b86c900779d28684fa51,5,Great recommend to tds,great recommend
249f0e6fef00a6e6dd15aeaad6c0afcc,1,error in delivery delivery did not arrive correct complete,error delivery delivery arrive correct complete
7cfc19a5f5b7bb3ea79adb3442895edb,4,Arrived well ahead of schedule,ahead schedule
6675e1023ea09f5fd7508ead5a662ba6,5,Great product of good quality!,great product good quality
d91ceb105eb1f87156a1565f57edd2f0,5,it took a lot longer the correct product arrived,take lot long correct product
629a2ae931b417897d46071ae151af7d,1,The product unfortunately did not arrive ...,product unfortunately arrive
4fce614bb7148214fa79ff369f1effae,4,super recommend,super recommend
5fa259ab1b13ae04ee7364ab584c5d3f,5,"The product was delivered ahead of schedule by the Post Office, with security and easy access to the entire process.",product ahead schedule post office security easy access entire process
e6b5b0e3debde223badf35b132bb21c0,5,note 10 good afternoon you and punctual,note good afternoon punctual
35901d3a68015a43d4e89d55d86f4ebb,5,super recommended I liked to buy at this store I just don't have the card because the annual fee is very expensive.,super buy store don t card annual fee expensive
13e969bb38a992b4dd86dec53d14e379,5,Order delivered on time and as shown on the website,order time show
56576c8075a480ecc49e88c88ed76b72,3,MISSING 02 BUBBLE TUBES,miss bubble
c016cff7d68980ae3c0bb12465472460,5,Baby comfort Very good,baby comfort good
f8bbc0dfc5f60a0ea6986c6547f635ba,1,Product naonentregue,product
b64b3c8612b1198726b785097d672cdb,5,"Quality product and very comfortable. Everything delivered on time, I recommend.",quality product comfortable time recommend
aaa4b2cf31fc102a0efe673c53893050,4,"Recommend Good product, great finish. I loved it. One of the shelves came a little loose but I just adjusted the screw and it was right.",recommend good product great finish come little loose screw right
a765ade5a94437b1d9dd9969f30149f2,1,"I didn't get my product and I didn't get my money back. The service is terrible, for more than two weeks I get in touch and I don't get any answer.",t product t money service terrible touch don t answer
97d9e1ab9089cf094a146020e8197b5f,5,"Delivered in perfect condition and before the deadline, very good!",perfect condition deadline good
a69b6a51e6a71c2189bfdf8eb8416ac0,1,I want my money back,want money
0dee874b2138dd3f2259525eaa7ac0b0,1,Ordered game and cover plate was delivered.,order game cover plate
6488b98c9c31df97ab3608d6003fb392,1,"According to the website the product was delivered on 06/26/17, but until today (06/28/17) I still haven't received the product.",accord product today haven t receive product
4c3083f13e629f00f3df9058378d4116,5,"very good. excellent store, recommend.",good excellent store recommend
9ed9a45da2571174bb728777487f40d2,4,"Great product, delivered on time",great product time
ecf7b2fe0358ed6587ed3ab51735ec9a,4,"Super fast delivery Very good product, it just bothers me a little the noise it gets if I were lying on a mattress with plastic, it must be because it is waterproof",super fast delivery good product little noise lie mattress plastic waterproof
6d9ce6d4ad988704dc13c55560cea942,5,Very good great,good great
731f596695417bf4ddceeea2f8e0cd70,4,Quality product and fast delivery,quality product fast delivery
694d78d47292b7ed7e7a71c1e97c37a1,1,"Every purchase that has been made by the carrier that serves the store is never able to deliver due to difficulty in the address. I make several purchases in other stores on LINE, and not this problem.",purchase carrier store able deliver difficulty address line problem
500eccbf8e0595982705ffc3f3e39438,1,My product has not been delivered until today and I have no answer! I'll have to sue in court.,product today answer sue court
a08d893711e6c47c802fb57eebad29f5,4,the product is very good.,product good
f0b949d7ba4e2e3f792ead49a712586a,5,"It arrived really fast, and I recommend it to everyone who wants to buy.",fast recommend buy
3028a158016945042023ed7aa74469ee,4,Good,good
705b366ec60c689c6b74d63adef4f3ca,4,"I chose the product, and it arrived on time and we are satisfied.",choose product time satisfied
ce395cbdd6275475bcf21c1923430eb5,5,I liked the product my kitchen was amazing!,product kitchen amazing
6e4195e47416b7a0cbe083bb137fa565,5,FAST DELIVERY,fast delivery
64fab7db6daf81036f90c150ae8554da,5,Baby-car seat cover I liked it. Good material. Good price.,baby car seat cover good material good price
eece489662f7a3300debbdd44753dd92,5,"Very good!! Great quality product, delivered before the deadline!",good great quality product deadline
d2c60a05314117f2b13fce4cfc40b448,5,"The product is the way I expected it, it came perfect and before the delivery date.",product way come perfect delivery date
b8b5b86886295f3f18cbbf7c24dd2f93,1,The double sheet was not received. Only the double mattress cover arrived. How do I receive the missing product ???? I await contact. tel (31) 99976-6463.,double sheet receive double mattress cover receive miss product await contact
2367b2340c67f01ba582d0304660f064,3,Long delay in delivery I bought a product that I already needed and it took a long time to arrive at my residence. I bought other products and other sites well after I made that purchase in the lannister and they arrived.,long delay delivery buy product take long time arrive residence buy purchase
b02fcd170b67c59741f655d59b3bea64,4,It came with the broken film,come broken film
fe5e4133b0db28481fa240e96f28daeb,2, Tamanho super diferente da imagem do anúncio! Super chateada com a diferença!,super da super
c0d7a505499d7390195e3a47a80c7978,5,aside from the delay in delivery ..... the product arrived right.,aside delay delivery product right
5b16346ee3f996c1b90d132560e42e5c,5,"Excellent cost benefit Excellent product, immediate delivery and very good price !!",excellent cost benefit excellent product immediate delivery good price
32e0c3c2bb5f0e25ec407dc3eb866146,5,Partner 100%. You can trust. I recommend.,partner trust recommend
9aae10a2dde0ac1653a7e3f4c78fed44,1,So far I haven't received the goods ... I'm waiting ... I'm going to cancel the purchase,far haven t receive good m wait m go cancel purchase
25ebd6bbc9a4e0662cbf6752f08354fc,5,It took a while to get,take
d16a4ea9f6c46f9b9000c9d3451250b3,4," A Câmera, pelo preço, supera expectativas, e já precisei dela para provar situação de trânsito, foi crucial.",c o e j para o de crucial
d4c0040799d5762ac8d2fc88c7d6b53d,1,"The product did not come in the manufacturer's packaging, everything suggests that it is counterfeit. I will return.",product come manufacturer s counterfeit return
5aba0a2699ca48e38ba1a66ab716eee3,1,"THIS ITEM CAME WITHOUT THE POWER SUPPLY CABLE, WHAT DIDN'T HELP NOTHING TO BUY. THE PICTURE IS NOT CLEAR AS TO THE FUNDAMENTAL ITEM FOR THE PRODUCT TO HAVE FUNCTIONALITY. I DO NOT RECOMMEND",item come power supply cable t help buy picture clear fundamental item product functionality recommend
2ffdc44654d2d822a859f4ae2bc78bed,5, PODERIA TER CHEGADO ANTES !!!,antes
d9a192a68aa03c8a31cd3155b7066a57,3,"I really enjoyed shopping at the store because the product arrived well before the deadline, and I loved a product of great quality.",shopping store product deadline product great quality
83f03c4ccb48556512300cc41ca00afe,4, Bom,bom
8d19a2d151c10a4c83422ca635bce845,4, Ser mais pontual,ser
1f0acdc4784ab1cf6ca828052d5926a5,1,I didn't receive the product,t receive product
ac90579dc44ec3946d22e5c5db1ae409,5,Very good product,good product
4fb086c542bb7e4ec510a3463c1657b7,3,"I still need to deliver a product, when it arrives, I can do better.",need deliver product well
4248b545694442d41ebceefb65b9bcc8,5,"Ameiii the beautiful product, just as expected.",beautiful product
6882e677f1485c3922bd54d4556199cf,5,"faster than normal delivery, product in perfect condition!",fast normal delivery product perfect condition
e3dab37a147a52e487e4ef08bad784f5,4,Arrived before the deadline !!,deadline
bf0ff4e7bc8998ab70a6e76330e88e67,5,Rapidinho It arrived well before the deadline. Very good.,deadline good
b005f1c695ee41d53bbfe4210a07e77f,5,Great quality product that meets all the specifications described in the description. Delivered on time under optimal conditions.,great quality product description time optimal
f232484fad9b800a82f690fa16bb7a06,5,Arrived Long Before the Expected Date,long date
488ec1aa862d1f21dff2f2003838ca85,4,GREAT PRODUCT.,great product
4ee03f5ccf7395b395284dda91944f87,5,Great,great
4c76514419c2d6a65ed43eacae046a4c,5,Good,good
9b71ee544308a09e6f819691b28731b0,1,"Bad, incorrect product The product came in a different size than the one requested, that is, size 56 instead of 38. The company is taking too long to get in touch for me to make the exchange or cancel the purchase.",bad incorrect product product come different size size instead company take long touch exchange cancel purchase
6762ff902922adab5b71e086a20c3ba5,5,"Great product! Great quality product, good material, well done and very beautiful color! And delivery as always on time!",great product great quality product good material beautiful color delivery time
43ba4565cb0bb948e693f9c1af911026,5,"QUALITY PRODUCT, I LOVED IT.",quality product
bd183de5b8b0a163f5580897352760fc,5,GREAT! I will buy again!,great buy
5bc208046c515bcec0acbea14107bffc,4,"Very good collar, Showww",good collar
ff0907325dad0c0a623b94ce7c9ea7fe,5,great great buy fast delivery,great great buy fast delivery
232304636e1b95294e17973ed058454f,2,It took too long,take long
2e61df1373d759686bd859be81d22d5a,1,"Of the items mentioned I received only the ham holder, the napkins have not yet been delivered !!!",receive ham holder
42906e540cbc95c7a5bb4ae3563631da,5,I loved my product,product
7ec6740da9da00b41e94142fcfbbd35a,5,I liked it arrived ahead of schedule,ahead schedule
eca812371789e4981016eb14649a9fde,4,I received the product They delivered the product on time Product is as described ...,receive product product time product
6ee9a2b70fb593de9e647cb974591104,5,"I really liked it, because it was delivered before the deadline and the correct merchandise. Congratulations",deadline correct merchandise
92a38f57ab94ec95ac80bc79b6fe97a6,1,"The chandeliers came in a totally different color from the one advertised. I asked for exchange through the site, I received the confirmation email saying that they would contact me within 48 hours, but so far nothing!",come totally different color exchange site receive confirmation say contact far
bdf734f6c12c813e856c7ba74e53a3fa,1,"inattentive with product issue ""stuck"" in the mail for 10 days. I WANT MY PRODUCT",inattentive product issue stick mail day want product
3d02982f91553017416d6f4e961fc2ce,1,"Problem with the post office, did not deliver, lannister did not give me positioning.",problem post office deliver
64343cc8bf0ddd90ebe77f9a03b39ac8,1,I have not received the product.,receive product
afca71967adc3a2dc43bc9a34f7ae011,4,"I LIKED THE TREATMENT WITH THE CLIENT, THEY ARE CAREFUL. GOOD QUALITY PRODUCT.",treatment client careful good quality product
7ea2f3375d8288b002992920596e02fb,5,super recommend,super recommend
861197b4f8056eb0369da8434264ab2b,4,"PRODUCT DELIVERED WITHIN THE PERIOD. STILL THAT, A LONG TERM IS REASON FOR ME TO THINK 2 TIMES BEFORE BUYING AGAIN. FOR THOSE WHO ARE NOT IN HURRY, GOOD OPTION.",product period long term reason think time hurry good option
6902315e9f4e497d8f8a26d9c63c8581,4,"It was easy to assemble, although some smaller pieces do not fit perfectly (but that does not compromise the use of the chair). The color is clay, not the lit red I expected. It's comfortable, I recommend",easy assemble small fit perfectly compromise use chair color clay light red s comfortable recommend
a4511b80f1f5fb72a7087b47a3eb0d20,5,Super recommend,super recommend
55f34ab6b69ff35396e9dfce71c4b606,5,"Show, compared to the price The price is more than great. The stitching and details are good, the size is good. They came in assorted and not repeated colors. They are comfortable to dry.",price price great stitching good size good come assorted repeat color comfortable dry
af540580a4207fea459d65763c584044,5,Everything went according to plan. Delivery made faster than predetermined.,go accord plan delivery fast
59ce43dd79e8f0f74d852d632431723a,3,"I bought a white sheer curtain with blackout. From the picture, I didn't see it, but the voile is transparent white and the blackout is gray ... Ugly !!! Nobody wants a white voile curtain that is actually gray ...",buy white sheer curtain blackout picture t voile transparent white blackout gray ugly white voile curtain actually gray
113ceb5f557455f791bc63e5d7dab199,4,Slower in delivery than the others ... but I got it right.,delivery get right
78f6058b6fec6a069a3f133138c9b0b3,5,yes i recommend,yes recommend
86d42c7a10b3ea5b8861b4952d8bbe21,1,nothing to declare,declare
0ce1968027d5ac1433f192d910d093e3,5,Great product and fast delivery.,great product fast delivery
bce7d0d68dbf441217cfb4ce595a82d0,1,"I didn't receive the product, I didn't get any response from targaryen despite having sent two emails to the company and lannister's attendants don't solve anything.",t receive product t response despite send company s don t solve
e76b1d792cb1264c3cade8d8ce8b12ae,5,No opinion,opinion
931b41785018b0d382b7a099b89e3845,1,I bought 2 units but only one came in the packaging. Awaiting return.,buy come return
8db3f40219358e29223c135034aed64a,1,The received mause did not arrive in the manufacturer's original box and in an open plastic. It took a while to arrive and we got no response. It's up and running and I hope it's original and not a problem.,received arrive manufacturer s original box open plastic take arrive get response s run hope s original problem
29ad4fdb4a7882c05c29dd06fa28d416,5, Produto de qualidade,de
80a3b0a5915aec71c0bb8ef2e63763c7,5,Product delivered on time would recommend,product time recommend
63b200e3fd827f335c9fa50aef26bf1a,2,"Missing 01 product I bought 03 chairs, two chairs were delivered (toothpick) the rotating chair has not yet been delivered ....",miss product buy toothpick rotate chair
0436a133738f4a3458afe451a151eb22,4,product hit my wish. I liked the quality,product hit wish quality
590c1b7872c56b67e2eff6853822699c,2,"A CARPET MISSED, WAS TWO ORDER,.",carpet order
e19f31db602ae8378c04a6d0608aa476,1,"STORE NOT TRUSTED, MY PRODUCT WAS NOT DELIVERED.",store product
55cefc672cbef1250300c990688fa748,5,"Scratcher fit right on the couch, my cat used it immediately and the noise of the ball was a good attraction for her to play.",scratcher fit right couch cat immediately noise ball good attraction play
92ef80d4b84026c150f4e7414bcc4615,5,I was very satisfied with the purchase.,satisfied purchase
0d5987f0c6ef66d03bc0d2b32eec5e27,5,Delay but arrived,delay
a1a7e170bd6ce7734544aea5a1acd341,5,"I received the product before the deadline, and with great quality. Appreciate.",receive product deadline great quality appreciate
b73e8f69439e629c14a33368e5c917fe,2,The product I received was not the same product I bought on the website,product receive product buy
2b8b5b43e4bc67e63561043da41a2fe6,5, MUITO RÁPIDA A ENTREGA E ÓTIMO PRODUTO,r e
86180d28009805b29dafecb0a672d273,1,"I did not receive my product, the maximum delivery time was 26/03/17 I made the purchase on 3/18 and so far I have not received any positioning by the company, total indignation, indignant",receive product maximum delivery time purchase far receive company total indignation indignant
3e1b776954acb17a1a408ac2ca6b0723,5,10 I loved the painting,painting
ef6954f2a294c27ef2b7009aa90cb03e,1,"Product is several days late, I tried to contact the store several times and I can't. I would like to know what happened to my purchase?",product day late try contact store time t like know purchase
2cfa8e0c989dc8ad7a4f6ea73a9811d8,5,Great,great
08c574e4d62a6bf6eaf33ed9c9d2d074,4,Good The product should come with screws,good product come
399dc6636a1d1c4a7480abb592aafc00,1,Delivery was not completed due to the fault of the post office! Who did not look for the address! That was correct! They claimed not to have found it! The address is 1 block away from the post office! A shame,delivery fault post office look address correct find address block away post office shame
bb386cd27d484d77860bb67ec0ea8bab,5,"Beautiful cover, let's get it out! As for the supplier, excellent. I received practically 2 days after purchase. Congratulations!",beautiful cover let s supplier excellent receive practically day purchase
3125fce4592e8a8e314fc70719cdc7d8,4,beautiful the model,beautiful model
9ce6cc962bdad75923c6d9e26ba708c5,5,Product delivered before the deadline and came in perfect condition.,product deadline come perfect condition
bb43c4d07bd1b6e766feb2200dfff33b,3,"Too long. I buy a lot on the Net and because I live in a metropolitan area, everyone arrives at most within a week.",long buy lot net live metropolitan area week
4c3498d0bd369f0e8ad9c4aa4aa3d712,5,good delivery within the contractor,good delivery contractor
95b5b939dfa22fc9bb6f450f09aa1ede,4,My status is listed as canceled (as I requested). But I can't track it or contact the baratheon to find out how to proceed. There is no voucher but my purchase was paid.,status list t track contact find proceed voucher purchase
3e1efa04ea755b0cbe9110ddc79f0747,1,I WILL EAT 4 VITAMIN GLASSES D3 I PAID AN EXPENSIVE SHIPPING AND ONLY RECEIVED 3 GLASSES. I WANT TO RECEIVE THE ROOM THAT EVERYTHING COST R $ 260.00,eat vitamin glass d expensive shipping receive glass want receive room cost r
a4257f2b32ed95bface953283830a762,5,What was sold was delivered correctly and ahead of schedule. Great,sell correctly ahead schedule great
5b54e8a47ad33cca379a5ef6ab7b66aa,5,Still came with wrapping paper,come wrap paper
cd6396d5c74ef9ad86f6d73ca1ee88e9,5,All right. The Company has fulfilled its promise.,right company promise
99ab4427eb58f5b364d288a374ccbf2f,5,"Correct products, early delivery time.",correct early delivery time
b2d03e4b730e0b8edb648ecd754a0eef,4,"Packaging damage, remaining 100% ...",damage
901eadd4d61061aff1469b04adb432c8,5,"Despite the product being from a partner store, delivery was fast. And the doll is beautiful: soft, tasty, very cool!",despite product partner store delivery fast doll beautiful soft tasty cool
7e005868f6be23ce5856294c707c581e,1,Bad product.,bad product
b32930990e33cf9f531f3814681019f5,3,"In the email I received it says that the dish towels were delivered, but I didn't receive them. so I can't evaluate this purchase",receive dish t receive t evaluate purchase
a2ff43c289a097fdcb1c22e40811b152,3,Defect Clock presents subject on the internal part.,defect clock subject internal
3b4432826e1232aa87dce5092cee82a7,1,"I bought a CD holder twice, from you at lannister that month, and I didn't receive any CD holder. I ask you to correct this serious error, as I would like to remain a lannister customer.",buy holder twice month t receive holder ask correct error like remain customer
d2ed4af6b1bc14935f4dc69740fa2f91,5,Great,great
1773b164943bd1c84cc7aceaf966b304,3,"I bought a clothes rack and when I follow the order it says it was delivered on the 11th, but I still haven't received it",buy clothe rack follow order th haven t receive
61158bb19208b84cde6e32584697a96f,4,I received the product on time. I haven't used it yet because I'm waiting to run out of ink from the cartridge that's in the printer,receive product time haven t m wait run ink cartridge s printer
ca39a1a64d706c6f652d50f524230235,1,I already paid the installments and still haven't received my product. I'm going to Procon!,haven t receive product m go
fd03f797e6b8cc82be1b949704b400d0,2,"the product does not fit well, because the agile model is 2012, just because it has 2B it was not the correct one, but I said the model / year",product fit agile model b correct say model year
4177b6a61cdb3abbbf65f59112e5af3f,4,Product received as contracted.,product receive contract
58dd0d28cb716f7c0f200a4321f12b9e,3,missing tax coupon,miss tax coupon
9aa0f0428e7491e8bcf0f21626119b88,1,I asked for 110 and 220 came and I can't make the switch I've already called a thousand times nobody answers the site sucks I don't have a switch ... And I made a purchase of some ox cart seats.,come t switch time site don t switch purchase ox cart
aa608d3957ca0fe2978b696bbf126324,5,"recommend product arrived before the deadline, bought last minute as a gift and arrived 4 days before the birthday. great!!! he was prepared to delay the gift. gifted loved the product and is loving",recommend product deadline buy minute gift day birthday great prepared delay gift gift product love
8afddc4a135e897c765e801becec881d,5,Great quality product,great quality product
39e4240eebf5e8d46b13b7596365c85f,3,Satisfied with the product is with the store,satisfied product store
78f2e4fcacab05a6ba91dfa91b6e6caa,2,Did not deliver on the scheduled date,deliver date
9236bd7a471312096f1bf0d173ec57cc,5,"Quality product, delivered before the deadline, well packaged, sociable seller. Super recommended !!!",quality product deadline sociable seller super
3001689d9a6ef685282eefadcf01cf5b,2,This product came defective,product come defective
d47d86c802db8491ef0e6b61733167a5,5,My order arrived before the deadline. I am very satisfied with my purchase.,order deadline satisfied purchase
c9a369ece58998f19bed1ee70db6297b,1,Zero score. We ordered 3 units came only 1 unit,score order come unit
66042150fab5ec6422023e83d8781577,5,Very good,good
4a12dc20628ed1703f7ceb181792dfbd,3,It took but arrived. Insert the delivery data because lannister does not support or answer the call. Other than that I recommend it.,take insert delivery data support answer recommend
cd58b3b52d2707cb115de2c429125c5b,4,product all in as described,product
50b9abcff3d1fa120aa21f7664fabd3f,2,"it took a long time to be delivered, almost 30 days, the logistics improve",take long time day logistic improve
c7972e9a74b8dea24b59f1a28a5307a2,1,"Did not deliver product Without comment, I did not receive the Casio watch.",deliver product comment receive watch
a0189bdc2318f49ce592f559a276a7d1,5,Very good for what I needed,good
aa28f65462c9a513c88a2e80da5445c0,1,"Product not delivered, sent one of the purchase items without invoice only with the charge, cannot be paid and we want to return the incorrect one.",product send purchase invoice charge want return incorrect
ee546aab7befb3fe7e482f38a9cd7d9c,3,"The Product came with a fault The Product came damaged, I already contacted you requesting the exchange. I can't evaluate it because the request hasn't returned yet!",product come fault product come exchange t evaluate request t return
98a59ae0c4af775fc4eef344530739f3,5,"Great I received the product before the agreed, I am very satisfied with the product, the store and the delivery ... congratulations keep it up.",great receive product agree satisfied product store delivery
13d168db304082bf924bb66a292e144e,5,great,great
bfb4d7f7e81154ccdccb9ac0edbfa2bd,5,Congratulations on your attention to customers ... 😚,attention
1d69c753b733d4183ef1d9382d44ccf7,5,"Recommended order arrived on time and in perfect condition. just a suggestion, when they are going to share the delivery of the product, let them know in advance.",order time perfect condition suggestion go share delivery product let know advance
a90b54c2e2910ed3cf8643bda7cbcc9f,5,I recommend the product to the store and the website,recommend product store
2733716358ddf04da0df237ba62445f5,1,I searched the post office deposit,post office deposit
d52ab825dac79ef467af1acdc776540c,5,Intermediate quality,intermediate quality
97cea385a9c4ba38343fa0d611fdb360,5,super recommended Grade Ten for service and delivery,super grade service delivery
17646add72c14cf3b20072e9c7f2cb90,5,"I bought a rug I delivered another one I chose, I don't buy it anymore",buy rug choose don t buy
a3846fd706f469e868ac03502eac301d,5,"First purchase, thank God everything went well.",purchase thank god go
642836d30a12da933b7331872c6494e9,4,Product intact! Deliver on time!,product intact deliver time
7debb80a92dfc78de66dbcc1bdb8d83f,5,"Excellent seller, delivered the product on time. In fact the product is of excellent quality.",excellent seller product time fact product excellent quality
ab27562f69c46d859768522421a47fbc,4,Very good only that they did not deliver support for automatic toothbrush sold by crazy seal in the same order 01-67853083 which I do thank you.,good deliver support automatic toothbrush sell crazy seal order thank
a82de5af3a8f1b995207eb931adfb90a,5,Very good On time delivery,good time delivery
c18cc462b5b75bd723af0f25168cbb77,1,delayed a lot,lot
84cb342d5442ec292b9b559859ced87b,3,I DIDN'T RECEIVE MY ORDER yet.,t receive order
23d1970863acd12bb7b3006575b85a69,1,"I'm waiting for a response from the email, to know why I canceled this product.",m wait response know product
b310360b6f8c7f1eb06ffb247051b004,4,The product is very good,product good
